Id,mssubclass,mszoning,lotfrontage,lotarea,street,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,yearremod/add,roofstyle,exterior1st,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtunfsf,totalbsmtsf,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,garagetype,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,screenporch,mosold,yrsold,saleprice
254,60,RL,90.0,12376,Pave,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,2Story,7,5,1990,1990,Hip,Plywood,None,0.0,3,3,PConc,4,3,2,6,203.0,1673.0,4,1,SBrkr,1699,1523,0,3222,1.0,0.0,3,0,5,1,4,11,Typ,2,Attchd,Unf,3.0,594.0,3,3,Y,367,0,0,0,5,2010,320000
606,20,RL,100.0,10004,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1964,1964,Gable,HdBoard,BrkFace,180.0,3,3,CBlock,3,3,1,3,975.0,1516.0,3,1,SBrkr,1516,0,0,1516,0.0,0.0,1,1,3,1,3,6,Typ,0,Attchd,RFn,2.0,472.0,3,3,Y,0,0,0,152,2,2009,167000
2703,30,RL,55.0,8250,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,7,1935,1950,Gable,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,0,SBrkr,1032,0,0,1032,0.0,0.0,1,0,2,1,3,6,Typ,1,Detchd,Unf,1.0,260.0,3,3,Y,0,0,121,0,6,2006,125000
1306,20,RM,103.0,12205,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,3,1,1949,1992,Gable,MetalSd,None,0.0,3,3,BrkTil,2,2,1,1,448.0,448.0,4,1,SBrkr,1588,0,0,1588,0.0,0.0,2,0,5,1,3,6,Maj2,0,NA,NA,0.0,0.0,0,0,N,0,0,0,0,12,2008,65000
2102,20,RL,103.0,11175,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,None,0.0,4,3,PConc,4,3,3,1,1316.0,1316.0,5,1,SBrkr,1316,0,0,1316,0.0,0.0,2,0,3,1,4,6,Typ,1,Attchd,Fin,2.0,440.0,3,3,Y,0,20,0,0,10,2007,200141
941,70,RM,50.0,8660,Pave,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,AsbShng,None,0.0,3,3,BrkTil,3,3,1,1,760.0,760.0,5,0,SBrkr,928,928,312,2168,0.0,0.0,2,0,5,1,4,11,Typ,0,Detchd,Unf,2.0,576.0,3,3,Y,467,160,78,0,12,2009,123000
2699,50,RL,82.0,12375,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1.5Fin,5,5,1951,1951,Gable,HdBoard,Stone,41.0,3,2,CBlock,3,3,1,4,477.0,806.0,3,1,SBrkr,1081,341,0,1422,1.0,0.0,1,0,3,1,3,7,Typ,1,Detchd,Unf,1.0,288.0,3,3,Y,0,0,0,0,6,2006,137500
2127,20,RL,60.0,8070,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,4,5,1994,1995,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,6,402.0,990.0,5,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,Typ,0,NA,NA,0.0,0.0,0,0,Y,0,0,0,0,8,2007,123600
2607,20,RL,84.0,8658,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1965,1965,Gable,Wd Sdng,BrkFace,101.0,3,3,CBlock,3,3,1,3,445.0,1088.0,5,1,SBrkr,1324,0,0,1324,0.0,0.0,2,0,3,1,3,6,Typ,1,Attchd,RFn,2.0,440.0,3,3,Y,0,138,0,0,12,2006,160000
1754,60,RL,68.99824046920821,8063,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,1,924.0,924.0,5,1,SBrkr,948,742,0,1690,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,RFn,2.0,463.0,3,3,Y,100,48,0,0,11,2007,181000
1367,20,RM,49.0,8235,Pave,IR1,HLS,Inside,Gtl,OldTown,Feedr,1Fam,1Story,5,7,1955,1995,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,1,2,0.0,825.0,3,1,SBrkr,825,0,0,825,1.0,0.0,1,0,2,1,3,4,Typ,0,Detchd,RFn,2.0,720.0,3,3,Y,140,50,0,0,6,2008,125000
580,60,RL,78.0,11700,Pave,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,2Story,6,6,1968,1968,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,429.0,727.0,5,1,SBrkr,829,727,0,1556,0.0,0.0,1,1,4,1,3,8,Typ,0,Attchd,Unf,2.0,441.0,3,3,Y,0,0,0,0,5,2009,154000
341,60,RL,74.0,12961,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,2Story,6,5,1993,1994,Gable,VinylSd,None,0.0,4,4,PConc,4,3,2,6,208.0,1152.0,5,1,SBrkr,1152,645,0,1797,1.0,0.0,2,1,3,1,4,7,Typ,1,Attchd,Fin,2.0,616.0,3,3,Y,162,312,0,0,3,2010,231000
26,20,RL,65.0,8450,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1968,1968,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,281.0,1056.0,5,1,SBrkr,1056,0,0,1056,1.0,0.0,1,0,3,1,3,6,Typ,1,Attchd,Unf,1.0,304.0,3,3,Y,0,85,184,0,7,2010,142000
2667,75,RM,90.0,22950,Pave,IR2,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2.5Fin,10,9,1892,1993,Gable,Wd Sdng,None,0.0,4,4,BrkTil,3,3,2,1,1107.0,1107.0,5,1,SBrkr,1518,1518,572,3608,0.0,0.0,2,1,4,1,5,12,Typ,2,Detchd,Unf,3.0,840.0,5,3,Y,0,260,0,410,6,2006,475000
2884,120,RM,41.0,5748,Pave,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,5,2005,2006,Hip,CemntBd,Stone,473.0,4,3,PConc,5,3,4,6,0.0,1573.0,5,1,SBrkr,1778,0,0,1778,2.0,0.0,2,0,2,1,5,5,Typ,1,Attchd,Fin,2.0,495.0,3,3,Y,123,53,0,153,2,2006,375000
28,20,RL,70.0,10500,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,432.0,864.0,3,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,1,NA,NA,0.0,0.0,0,0,Y,0,0,0,0,4,2010,115000
531,20,FV,62.0,7500,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,6,811.0,1221.0,5,1,SBrkr,1221,0,0,1221,1.0,0.0,2,0,2,1,4,6,Typ,0,Attchd,RFn,2.0,400.0,3,3,Y,0,113,0,0,10,2009,185000
2189,40,RL,62.0,10042,Pave,Reg,Bnk,Corner,Gtl,Edwards,Norm,1Fam,1.5Fin,6,8,1920,1995,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,238.0,660.0,3,1,SBrkr,740,125,0,865,1.0,0.0,1,0,2,1,3,4,Typ,1,Detchd,Unf,1.0,216.0,3,3,Y,0,0,84,0,8,2007,108500
2508,160,FV,24.0,2544,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,2005,2005,Gable,MetalSd,None,0.0,4,3,PConc,4,3,1,1,600.0,600.0,5,1,SBrkr,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,Typ,0,Detchd,RFn,2.0,480.0,3,3,Y,0,166,0,0,7,2006,147400
573,160,FV,35.0,3768,Pave,Reg,Lvl,FR2,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,BrkFace,218.0,4,3,PConc,4,3,1,6,142.0,691.0,5,1,SBrkr,713,739,0,1452,1.0,0.0,2,1,3,1,4,6,Typ,0,Detchd,Unf,2.0,506.0,3,3,Y,0,34,0,0,9,2009,156000
1363,50,RM,68.99824046920821,10320,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,HdBoard,None,0.0,3,2,BrkTil,3,2,1,1,880.0,880.0,4,1,SBrkr,880,428,0,1308,0.0,0.0,2,0,2,1,3,6,Typ,0,Detchd,Unf,2.0,400.0,2,2,Y,0,0,117,0,4,2008,120000
487,80,RL,61.0,9734,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,SLvl,7,5,2004,2004,Gable,VinylSd,None,0.0,4,3,PConc,4,3,2,6,30.0,384.0,5,1,SBrkr,744,630,0,1374,0.0,0.0,2,1,3,1,4,7,Typ,0,BuiltIn,Fin,2.0,400.0,3,3,Y,0,0,0,0,5,2009,167000
1083,120,RL,43.0,3182,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,BrkFace,14.0,4,3,PConc,4,4,1,6,1330.0,1346.0,5,1,SBrkr,1504,0,0,1504,0.0,0.0,2,0,2,1,4,7,Typ,1,Attchd,Fin,2.0,437.0,3,3,Y,156,20,0,0,5,2008,191000
1620,80,RL,56.0,8872,Pave,IR1,HLS,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,6,5,1997,1997,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,1,384.0,384.0,4,1,SBrkr,754,630,0,1384,0.0,0.0,2,1,3,1,3,7,Typ,1,BuiltIn,Fin,2.0,390.0,3,3,Y,0,0,0,0,3,2007,161500
1929,20,RL,70.0,12198,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1955,1975,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,3,3,424.0,1204.0,3,1,SBrkr,1411,0,0,1411,0.0,0.0,1,0,3,1,3,7,Typ,1,Attchd,RFn,1.0,310.0,3,3,Y,278,82,0,0,6,2007,130000
1820,20,RL,80.0,8480,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,5,6,1963,1963,Hip,HdBoard,None,0.0,3,3,CBlock,3,3,1,6,340.0,970.0,3,1,SBrkr,970,0,0,970,1.0,0.0,1,0,2,1,3,5,Typ,0,Detchd,Unf,2.0,624.0,3,3,Y,0,24,0,192,7,2007,132500
1398,80,RL,68.99824046920821,10200,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,5,8,1970,1970,Hip,HdBoard,None,0.0,3,4,PConc,4,3,3,5,160.0,864.0,5,1,SBrkr,904,0,0,904,0.0,0.0,1,0,3,1,4,5,Typ,0,2Types,Unf,3.0,912.0,3,3,Y,143,0,0,0,6,2008,144000
2177,90,RL,68.99824046920821,9555,Pave,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,Duplex,2Story,5,6,1979,1979,Gable,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,1,SBrkr,1100,1133,0,2233,0.0,0.0,2,1,5,2,3,11,Typ,0,Attchd,Fin,2.0,579.0,3,4,Y,0,0,0,0,2,2007,141000
2144,20,RL,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,4,8,1972,2006,Gable,Plywood,None,0.0,3,4,CBlock,3,3,1,3,0.0,385.0,4,1,SBrkr,875,0,0,875,0.0,0.0,1,0,3,1,4,5,Typ,0,Detchd,Unf,2.0,728.0,3,3,Y,352,0,0,0,10,2007,117000
2697,190,RM,60.0,6780,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,Wd Sdng,None,0.0,3,2,CBlock,3,3,3,6,30.0,520.0,4,0,SBrkr,520,0,234,754,1.0,0.0,1,0,2,1,3,5,Typ,0,NA,NA,0.0,0.0,0,0,N,53,0,0,0,6,2006,84500
1403,20,RL,68.99824046920821,53227,Pave,IR1,Low,CulDSac,Mod,ClearCr,Norm,1Fam,1Story,4,6,1954,1994,Flat,Plywood,None,0.0,3,3,CBlock,4,3,4,4,248.0,1364.0,5,1,SBrkr,1663,0,0,1663,1.0,0.0,1,0,2,1,4,6,Min1,2,Attchd,Fin,2.0,529.0,3,3,Y,224,137,0,0,3,2008,256000
596,20,RL,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1965,1965,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,121.0,925.0,5,1,SBrkr,925,0,0,925,0.0,1.0,1,0,2,1,3,5,Typ,0,Detchd,Unf,1.0,429.0,3,3,Y,0,0,0,0,7,2009,117500
922,50,RL,130.0,9600,Pave,IR1,HLS,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,MetalSd,None,0.0,4,4,BrkTil,3,2,1,3,300.0,728.0,5,1,SBrkr,976,332,0,1308,1.0,0.0,1,1,2,1,3,7,Min2,2,Detchd,Unf,1.0,256.0,3,3,Y,0,70,0,0,6,2009,160000
2065,20,RL,81.0,14175,Pave,Reg,Bnk,Inside,Mod,Sawyer,PosA,1Fam,1Story,5,5,1956,1998,Hip,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,332.0,1240.0,4,1,SBrkr,1375,0,0,1375,1.0,0.0,1,0,3,1,3,6,Typ,1,Attchd,Unf,1.0,323.0,3,3,Y,0,0,0,0,12,2007,187000
1710,60,RL,110.0,14277,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2003,2003,Gable,VinylSd,BrkFace,280.0,4,3,PConc,5,3,2,6,379.0,1317.0,5,1,SBrkr,1217,1168,0,2385,1.0,0.0,2,1,3,1,4,7,Typ,1,Attchd,Fin,3.0,818.0,3,3,Y,192,228,0,0,1,2007,350000
1034,90,RL,60.0,9000,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Duplex,2Story,5,5,1974,1974,Gable,VinylSd,None,0.0,3,3,CBlock,4,3,2,1,896.0,896.0,3,1,SBrkr,896,896,0,1792,0.0,0.0,2,2,4,2,3,8,Typ,0,Detchd,Unf,2.0,480.0,3,3,Y,0,45,0,0,6,2008,133000
1057,20,RL,105.0,13693,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,Stone,554.0,4,3,PConc,5,3,4,6,195.0,2418.0,5,1,SBrkr,2464,0,0,2464,1.0,0.0,2,1,4,1,5,9,Typ,1,Attchd,Fin,3.0,650.0,3,3,Y,358,78,0,0,8,2008,417500
470,120,RL,51.0,3635,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,VinylSd,BrkFace,130.0,4,3,PConc,4,3,1,5,398.0,1386.0,5,1,SBrkr,1569,0,0,1569,0.0,1.0,2,0,1,1,4,7,Typ,1,Attchd,RFn,3.0,660.0,3,3,Y,143,20,0,0,5,2009,175900
819,20,RL,84.0,10933,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,9,5,2009,2009,Hip,VinylSd,Stone,242.0,5,3,PConc,5,3,4,6,534.0,1555.0,5,1,SBrkr,1680,0,0,1680,1.0,0.0,1,1,1,1,5,8,Typ,1,Attchd,Fin,3.0,1138.0,3,3,Y,185,24,0,0,7,2009,323262
2160,20,RL,65.0,8450,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,None,0.0,4,3,PConc,4,3,2,6,638.0,1337.0,5,1,SBrkr,1337,0,0,1337,1.0,0.0,2,0,3,1,4,6,Typ,0,Attchd,RFn,2.0,531.0,3,3,Y,0,39,0,0,10,2007,185000
2552,30,RL,60.0,8550,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,1934,1950,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,242.0,816.0,5,1,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,3,4,Typ,1,Attchd,Unf,1.0,240.0,3,3,Y,228,0,40,0,7,2006,129800
41,20,RL,95.0,12182,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,BrkFace,226.0,4,3,PConc,4,3,2,4,340.0,1541.0,5,1,SBrkr,1541,0,0,1541,0.0,0.0,2,0,3,1,4,7,Typ,1,Attchd,RFn,2.0,532.0,3,3,Y,0,70,0,0,5,2010,220000
742,50,RM,51.0,6120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,AsbShng,None,0.0,3,3,BrkTil,3,3,1,1,884.0,884.0,5,1,SBrkr,989,584,0,1573,0.0,0.0,1,0,3,1,4,6,Typ,0,Detchd,Unf,1.0,240.0,3,3,Y,0,0,54,120,7,2009,133000
686,50,RL,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,4,7,1949,1996,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,832.0,832.0,3,1,FuseF,832,629,0,1461,0.0,0.0,2,0,4,1,3,6,Typ,0,Detchd,Unf,1.0,384.0,3,3,Y,0,204,0,0,8,2009,133500
314,90,RL,68.99824046920821,12760,Pave,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,1Story,6,5,1976,1976,Gable,Plywood,None,0.0,3,3,CBlock,3,3,1,1,1958.0,1958.0,3,1,SBrkr,2048,0,0,2048,0.0,0.0,3,0,5,2,3,9,Typ,0,2Types,Unf,2.0,776.0,3,3,Y,0,0,0,0,3,2010,170000
1630,60,RL,68.99824046920821,7655,Pave,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,None,0.0,3,3,PConc,4,3,1,1,903.0,903.0,4,1,SBrkr,910,732,0,1642,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,RFn,2.0,392.0,3,3,Y,290,84,0,0,7,2007,168000
191,70,RM,60.0,10560,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,6,7,1922,1994,Gable,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,3,455.0,738.0,5,1,SBrkr,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,Min1,0,Detchd,Unf,2.0,624.0,3,3,Y,0,0,0,0,6,2010,140750
1626,60,RL,60.0,7500,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1999,2003,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,1,938.0,938.0,5,1,SBrkr,957,1342,0,2299,0.0,0.0,3,1,5,1,3,7,Typ,1,Attchd,Fin,2.0,482.0,3,3,Y,188,30,0,0,8,2007,204000
59,60,RL,68.99824046920821,9505,Pave,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,BrkFace,180.0,4,3,PConc,4,3,1,1,884.0,884.0,5,1,SBrkr,884,1151,0,2035,0.0,0.0,2,1,3,1,4,8,Typ,1,BuiltIn,Fin,2.0,434.0,3,3,Y,144,48,0,0,5,2010,222500
2632,85,RL,69.0,10205,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,3,4,141.0,925.0,3,1,SBrkr,999,0,0,999,1.0,0.0,1,0,3,1,3,6,Typ,0,Attchd,Unf,1.0,300.0,3,3,Y,150,72,0,0,5,2006,134500
1835,120,FV,45.0,4379,Pave,IR1,Lvl,FR2,Gtl,Somerst,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,MetalSd,None,0.0,4,3,PConc,4,3,3,6,527.0,1378.0,5,1,SBrkr,1378,0,0,1378,1.0,0.0,2,0,2,1,4,6,Typ,1,Attchd,Fin,2.0,540.0,3,3,Y,160,56,0,0,7,2007,214000
2675,190,RM,65.0,7800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,2fmCon,1.5Fin,5,7,1939,1950,Gable,MetalSd,None,0.0,3,3,CBlock,4,3,2,3,286.0,793.0,3,1,SBrkr,793,325,0,1118,1.0,0.0,1,0,3,1,3,5,Typ,1,Detchd,Unf,2.0,410.0,3,3,Y,0,0,0,271,5,2006,119900
1503,90,RL,92.0,12108,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Duplex,1Story,4,4,1955,1955,Gable,VinylSd,BrkFace,270.0,3,3,CBlock,3,3,1,5,1307.0,1440.0,3,0,FuseF,1440,0,0,1440,0.0,0.0,2,0,4,2,2,8,Typ,0,NA,NA,0.0,0.0,0,0,Y,0,0,0,0,9,2008,118000
1963,20,RL,70.0,7000,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1960,2002,Gable,Wd Sdng,BrkFace,45.0,3,3,CBlock,3,3,1,3,422.0,1010.0,5,1,SBrkr,1134,0,0,1134,0.0,0.0,1,0,2,1,3,6,Typ,0,Attchd,RFn,1.0,254.0,3,3,Y,0,16,0,0,4,2007,135000
1352,50,RL,64.0,13053,Pave,Reg,Bnk,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,833.0,833.0,4,1,SBrkr,1053,795,0,1848,0.0,0.0,1,1,4,1,4,8,Typ,1,Detchd,Unf,2.0,370.0,3,3,N,0,0,0,220,6,2008,207000
1519,50,RL,60.0,8400,Pave,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,MetalSd,None,0.0,3,3,PConc,3,3,1,3,758.0,1181.0,2,1,SBrkr,1390,304,0,1694,0.0,0.0,2,0,4,1,3,7,Typ,1,Detchd,Unf,2.0,576.0,3,3,Y,342,0,128,0,6,2008,136500
1305,20,RM,50.0,6000,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,4,7,1954,2000,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,901.0,901.0,5,1,SBrkr,901,0,0,901,0.0,0.0,1,0,2,1,3,4,Typ,0,Detchd,Unf,1.0,281.0,2,3,Y,0,0,0,0,8,2008,107900
2014,50,RM,68.99824046920821,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,VinylSd,None,0.0,3,3,BrkTil,3,3,1,2,809.0,861.0,4,1,SBrkr,861,548,0,1409,1.0,0.0,1,1,3,1,3,6,Typ,1,Detchd,Unf,2.0,528.0,3,3,Y,225,0,84,0,3,2007,126000
1,20,RL,141.0,31770,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,5,1960,1960,Hip,BrkFace,Stone,112.0,3,3,CBlock,3,4,4,4,441.0,1080.0,2,1,SBrkr,1656,0,0,1656,1.0,0.0,1,0,3,1,3,7,Typ,2,Attchd,Fin,2.0,528.0,3,3,P,210,62,0,0,5,2010,215000
1052,60,RL,96.0,12474,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,10,5,2007,2008,Gable,VinylSd,Stone,272.0,5,3,PConc,5,3,3,6,402.0,1682.0,5,1,SBrkr,1742,590,0,2332,1.0,0.0,2,1,3,1,5,9,Typ,1,BuiltIn,Fin,3.0,846.0,3,3,Y,196,134,0,0,8,2008,426000
622,20,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1950,2007,Gable,MetalSd,None,0.0,4,3,CBlock,3,3,1,5,506.0,1113.0,4,1,SBrkr,1113,0,0,1113,0.0,0.0,1,0,3,1,4,5,Typ,1,Attchd,Unf,1.0,264.0,3,3,Y,0,80,120,0,7,2009,147000
913,30,RL,64.0,8574,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,8,1916,2000,Gable,Stucco,None,0.0,4,3,BrkTil,3,3,1,1,816.0,816.0,5,1,SBrkr,1232,0,0,1232,0.0,0.0,1,0,3,1,4,6,Typ,1,Detchd,Unf,2.0,440.0,3,3,Y,0,0,180,0,10,2009,147500
1058,20,RL,104.0,14418,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2007,2007,Hip,VinylSd,BrkFace,480.0,5,3,PConc,5,3,4,6,575.0,1950.0,5,1,SBrkr,1950,0,0,1950,1.0,0.0,2,0,2,1,5,7,Typ,1,Attchd,Fin,3.0,706.0,3,3,Y,156,207,0,0,5,2008,383000
2348,20,RL,80.0,10400,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,5,1988,1988,Gable,Wd Sdng,BrkFace,102.0,3,3,CBlock,4,3,3,6,916.0,1845.0,4,1,SBrkr,1872,0,0,1872,0.0,1.0,2,0,3,1,3,6,Typ,1,Attchd,Fin,2.0,604.0,3,3,Y,197,39,0,0,6,2006,241500
1527,50,RL,63.0,15564,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,1,676.0,676.0,5,1,SBrkr,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,Typ,0,Detchd,Unf,2.0,400.0,3,3,Y,424,0,0,0,1,2008,147500
1011,60,RL,101.0,13543,Pave,IR1,HLS,Corner,Gtl,StoneBr,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,Stone,130.0,4,3,PConc,5,3,4,6,1152.0,1168.0,5,1,SBrkr,1168,1332,0,2500,0.0,0.0,3,1,5,1,5,9,Typ,1,BuiltIn,Fin,3.0,683.0,3,3,Y,192,32,0,0,7,2008,355000
1332,45,RM,50.0,6130,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,1,5,0.0,784.0,4,1,SBrkr,784,0,0,784,1.0,0.0,1,0,2,1,4,5,Typ,0,NA,NA,0.0,0.0,0,0,Y,0,0,116,0,5,2008,109500
709,30,RM,50.0,5925,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,2,4,1940,1950,Gable,MetalSd,None,0.0,3,4,BrkTil,0,0,0,0,0.0,0.0,2,0,FuseA,612,0,0,612,0.0,0.0,1,0,1,1,3,4,Typ,0,Detchd,Unf,1.0,308.0,3,2,N,0,0,25,0,10,2009,45000
209,70,RL,68.99824046920821,24090,Pave,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,2Story,7,7,1940,1950,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,2,1,1032.0,1032.0,5,1,SBrkr,1207,1196,0,2403,0.0,0.0,2,0,4,1,3,10,Typ,2,Attchd,Unf,1.0,349.0,3,3,Y,56,0,318,0,6,2010,244400
